Facility ID,Name,Address,License Type,License Number,Last Inspection Date,Inspection Purpose,Total Violations,Critical Violations,Violation Details
263,WEDGE,279 WATER ST UNIT 3 WARREN RI 02885,Seats - Less than 50,FSV35729,03-03-2025,Follow-up,4,1,"47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 15 - food separated and protected | 10 - adequate handwashing sinks properly supplied and accessible | 53 - toilet facilities: properly constructed, supplied, & cleaned"
263,WEDGE,279 WATER ST UNIT 3 WARREN RI 02885,Seats - Less than 50,FSV35729,12-03-2024,Routine,3,0,52 - sewage & waste water properly disposed | 49 - non-food contact surfaces clean | 22 - proper cold holding temperatures
264,TUXPAN TAQUERIA,355 BROAD ST CENTRAL FALLS RI 02863,Seats - Less than 50,FSV35711,08-30-2025,Routine,3,0,"55 - physical facilities installed, maintained, & clean | 10 - adequate handwashing sinks properly supplied and accessible | 39 - contamination prevented during food preparation, storage, & display"
264,TUXPAN TAQUERIA,355 BROAD ST CENTRAL FALLS RI 02863,Seats - Less than 50,FSV35711,06-01-2025,Routine,2,0,"53 - toilet facilities: properly constructed, supplied, & cleaned | 51 - plumbing installed: proper backflow device"
264,TUXPAN TAQUERIA,355 BROAD ST CENTRAL FALLS RI 02863,Seats - Less than 50,FSV35711,04-02-2025,Routine,0,0,None
264,TUXPAN TAQUERIA,355 BROAD ST CENTRAL FALLS RI 02863,Seats - Less than 50,FSV35711,01-02-2025,Follow-up,0,0,None
265,HIGH 1 TROY RI,99 FORTIN ROAD KINGSTON RI 02881,Seats - Less than 50,FSV35849,09-29-2025,Routine,7,1,"10 - adequate handwashing sinks properly supplied and accessible | 49 - non-food contact surfaces clean | 55 - physical facilities installed, maintained, & clean | 15 - food separated and protected | 22 - proper cold holding temperatures | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 53 - toilet facilities: properly constructed, supplied, & cleaned"
265,HIGH 1 TROY RI,99 FORTIN ROAD KINGSTON RI 02881,Seats - Less than 50,FSV35849,07-01-2025,Re-Inspection,7,0,"39 - contamination prevented during food preparation, storage, & display | 52 - sewage & waste water properly disposed | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 10 - adequate handwashing sinks properly supplied and accessible | 22 - proper cold holding temperatures | 49 - non-food contact surfaces clean | 15 - food separated and protected"
265,HIGH 1 TROY RI,99 FORTIN ROAD KINGSTON RI 02881,Seats - Less than 50,FSV35849,03-03-2025,Re-Inspection,7,1,"49 - non-food contact surfaces clean | 55 - physical facilities installed, maintained, & clean | 53 - toilet facilities: properly constructed, supplied, & cleaned | 15 - food separated and protected | 22 - proper cold holding temperatures | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 52 - sewage & waste water properly disposed"
266,ACE ENDICO,NONE UNKNOWN NA 00000,Reshipper,SHL00558,08-30-2025,Routine,6,2,"22 - proper cold holding temperatures | 39 - contamination prevented during food preparation, storage, & display | 51 - plumbing installed: proper backflow device | 53 - toilet facilities: properly constructed, supplied, & cleaned | 52 - sewage & waste water properly disposed | 49 - non-food contact surfaces clean"
266,ACE ENDICO,NONE UNKNOWN NA 00000,Reshipper,SHL00558,06-01-2025,Routine,5,0,"51 - plumbing installed: proper backflow device | 55 - physical facilities installed, maintained, & clean | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 53 - toilet facilities: properly constructed, supplied, & cleaned | 10 - adequate handwashing sinks properly supplied and accessible"
266,ACE ENDICO,NONE UNKNOWN NA 00000,Reshipper,SHL00558,04-02-2025,Routine,6,1,"39 - contamination prevented during food preparation, storage, & display | 52 - sewage & waste water properly disposed | 22 - proper cold holding temperatures | 55 - physical facilities installed, maintained, & clean | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 49 - non-food contact surfaces clean"
267,J&M CONVENIENCE,718 PLAINFIELD ST PROVIDENCE RI 02909,Cash Registers - 1-2,MRK10330,09-29-2025,Re-Inspection,5,1,"52 - sewage & waste water properly disposed | 49 - non-food contact surfaces clean | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 39 - contamination prevented during food preparation, storage, & display | 22 - proper cold holding temperatures"
267,J&M CONVENIENCE,718 PLAINFIELD ST PROVIDENCE RI 02909,Cash Registers - 1-2,MRK10330,07-01-2025,Re-Inspection,3,0,52 - sewage & waste water properly disposed | 15 - food separated and protected | 51 - plumbing installed: proper backflow device
267,J&M CONVENIENCE,718 PLAINFIELD ST PROVIDENCE RI 02909,Cash Registers - 1-2,MRK10330,03-03-2025,Follow-up,3,0,"10 - adequate handwashing sinks properly supplied and accessible | 39 - contamination prevented during food preparation, storage, & display | 22 - proper cold holding temperatures"
268,CAFE AVA,48 B ROLF SQUARE CRANSTON RI 02910,Mobile Food Service,FSV37838,09-29-2025,Follow-up,2,0,51 - plumbing installed: proper backflow device | 22 - proper cold holding temperatures
268,CAFE AVA,48 B ROLF SQUARE CRANSTON RI 02910,Mobile Food Service,FSV37838,06-01-2025,Re-Inspection,1,0,51 - plumbing installed: proper backflow device
268,CAFE AVA,48 B ROLF SQUARE CRANSTON RI 02910,Mobile Food Service,FSV37838,03-03-2025,Environmental Complaint,0,0,None
268,CAFE AVA,48 B ROLF SQUARE CRANSTON RI 02910,Mobile Food Service,FSV37838,12-03-2024,Follow-up,0,0,None
269,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Food Processor Retail - In-State,FPR06209,08-30-2025,Routine,6,2,"49 - non-food contact surfaces clean | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 55 - physical facilities installed, maintained, & clean | 39 - contamination prevented during food preparation, storage, & display | 53 - toilet facilities: properly constructed, supplied, & cleaned | 22 - proper cold holding temperatures"
269,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Food Processor Retail - In-State,FPR06209,07-01-2025,Routine,6,0,"49 - non-food contact surfaces clean | 52 - sewage & waste water properly disposed | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 55 - physical facilities installed, maintained, & clean | 39 - contamination prevented during food preparation, storage, & display | 15 - food separated and protected"
269,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Food Processor Retail - In-State,FPR06209,03-03-2025,Routine,6,2,"55 - physical facilities installed, maintained, & clean | 22 - proper cold holding temperatures | 15 - food separated and protected | 49 - non-food contact surfaces clean | 53 - toilet facilities: properly constructed, supplied, & cleaned | 10 - adequate handwashing sinks properly supplied and accessible"
269,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Food Processor Retail - In-State,FPR06209,12-03-2024,Follow-up,3,0,"52 - sewage & waste water properly disposed | 51 - plumbing installed: proper backflow device | 53 - toilet facilities: properly constructed, supplied, & cleaned"
270,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Retail Food Peddler,MRK10335,09-29-2025,Routine,7,0,"22 - proper cold holding temperatures | 15 - food separated and protected | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 53 - toilet facilities: properly constructed, supplied, & cleaned | 39 - contamination prevented during food preparation, storage, & display | 10 - adequate handwashing sinks properly supplied and accessible | 51 - plumbing installed: proper backflow device"
270,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Retail Food Peddler,MRK10335,07-01-2025,Re-Inspection,7,1,"47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 55 - physical facilities installed, maintained, & clean | 52 - sewage & waste water properly disposed | 49 - non-food contact surfaces clean | 22 - proper cold holding temperatures | 51 - plumbing installed: proper backflow device | 10 - adequate handwashing sinks properly supplied and accessible"
270,BLOOM PATISSERIE,691 MAIN STREET WARREN RI 02885,Retail Food Peddler,MRK10335,04-02-2025,Re-Inspection,5,1,"52 - sewage & waste water properly disposed | 39 - contamination prevented during food preparation, storage, & display | 53 - toilet facilities: properly constructed, supplied, & cleaned | 22 - proper cold holding temperatures | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used"
271,LOAVES WITH LYSS,35 YOUNG STREET PAWTUCKET RI 02860,Retail Food Peddler,MRK10329,09-29-2025,Re-Inspection,5,0,"22 - proper cold holding temperatures | 55 - physical facilities installed, maintained, & clean | 51 - plumbing installed: proper backflow device | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 10 - adequate handwashing sinks properly supplied and accessible"
271,LOAVES WITH LYSS,35 YOUNG STREET PAWTUCKET RI 02860,Retail Food Peddler,MRK10329,07-01-2025,Follow-up,3,0,"15 - food separated and protected | 53 - toilet facilities: properly constructed, supplied, & cleaned | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used"
271,LOAVES WITH LYSS,35 YOUNG STREET PAWTUCKET RI 02860,Retail Food Peddler,MRK10329,04-02-2025,Environmental Complaint,1,0,"53 - toilet facilities: properly constructed, supplied, & cleaned"
272,GEMINI,691 MAIN ST WARREN RI 02885,Caterer or Commissary,FSV37837,08-30-2025,Routine,6,0,"53 - toilet facilities: properly constructed, supplied, & cleaned | 15 - food separated and protected | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 52 - sewage & waste water properly disposed | 49 - non-food contact surfaces clean | 10 - adequate handwashing sinks properly supplied and accessible"
272,GEMINI,691 MAIN ST WARREN RI 02885,Caterer or Commissary,FSV37837,06-01-2025,Routine,4,2,"49 - non-food contact surfaces clean | 55 - physical facilities installed, maintained, & clean | 52 - sewage & waste water properly disposed | 39 - contamination prevented during food preparation, storage, & display"
272,GEMINI,691 MAIN ST WARREN RI 02885,Caterer or Commissary,FSV37837,04-02-2025,Environmental Complaint,4,2,"10 - adequate handwashing sinks properly supplied and accessible | 39 - contamination prevented during food preparation, storage, & display | 22 - proper cold holding temperatures | 49 - non-food contact surfaces clean"
272,GEMINI,691 MAIN ST WARREN RI 02885,Caterer or Commissary,FSV37837,01-02-2025,Routine,0,0,None
273,THE BREAKFAST SPOT,345 B WATERMAN AVE SMITHFIELD RI 02917,Seats - 50 or More,FSV37836,09-29-2025,Re-Inspection,7,2,"55 - physical facilities installed, maintained, & clean | 39 - contamination prevented during food preparation, storage, & display | 22 - proper cold holding temperatures | 52 - sewage & waste water properly disposed | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 51 - plumbing installed: proper backflow device | 49 - non-food contact surfaces clean"
273,THE BREAKFAST SPOT,345 B WATERMAN AVE SMITHFIELD RI 02917,Seats - 50 or More,FSV37836,06-01-2025,Routine,7,2,"39 - contamination prevented during food preparation, storage, & display | 53 - toilet facilities: properly constructed, supplied, & cleaned | 22 - proper cold holding temperatures | 49 - non-food contact surfaces clean | 52 - sewage & waste water properly disposed | 55 - physical facilities installed, maintained, & clean | 51 - plumbing installed: proper backflow device"
273,THE BREAKFAST SPOT,345 B WATERMAN AVE SMITHFIELD RI 02917,Seats - 50 or More,FSV37836,03-03-2025,Routine,7,0,"55 - physical facilities installed, maintained, & clean | 10 - adequate handwashing sinks properly supplied and accessible | 15 - food separated and protected | 52 - sewage & waste water properly disposed | 53 - toilet facilities: properly constructed, supplied, & cleaned | 51 - plumbing installed: proper backflow device | 39 - contamination prevented during food preparation, storage, & display"
273,THE BREAKFAST SPOT,345 B WATERMAN AVE SMITHFIELD RI 02917,Seats - 50 or More,FSV37836,01-02-2025,Re-Inspection,4,2,22 - proper cold holding temperatures | 52 - sewage & waste water properly disposed | 49 - non-food contact surfaces clean | 10 - adequate handwashing sinks properly supplied and accessible
274,SISTER'S RESTAURANT,3301 POST RD WARWICK RI 02886,Seats - 50 or More,FSV37841,09-29-2025,Follow-up,4,2,"53 - toilet facilities: properly constructed, supplied, & cleaned | 51 - plumbing installed: proper backflow device | 10 - adequate handwashing sinks properly supplied and accessible | 52 - sewage & waste water properly disposed"
274,SISTER'S RESTAURANT,3301 POST RD WARWICK RI 02886,Seats - 50 or More,FSV37841,07-01-2025,Follow-up,3,0,"55 - physical facilities installed, maintained, & clean | 22 - proper cold holding temperatures | 51 - plumbing installed: proper backflow device"
274,SISTER'S RESTAURANT,3301 POST RD WARWICK RI 02886,Seats - 50 or More,FSV37841,03-03-2025,Routine,2,0,"55 - physical facilities installed, maintained, & clean | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used"
275,LOAVES WITH LYSS,35 YOUNG ST PAWTUCKET RI 02860,Cottage Food Manufacture,FPR06198,09-29-2025,Environmental Complaint,4,1,"39 - contamination prevented during food preparation, storage, & display | 49 - non-food contact surfaces clean | 47 - food & non-food contact surfaces cleanable, properly designed, constructed, & used | 10 - adequate handwashing sinks properly supplied and accessible"
